,user_id,login_time,login_place,省,市
366233,用户38716,2020-04-26 19:05:25,中国湖南,湖南,
366235,用户38717,2020-04-26 19:42:09,中国河南焦作,河南,焦作
366237,用户38719,2020-04-26 19:59:27,中国天津,天津,
366238,用户38720,2020-04-26 20:05:28,中国安徽蚌埠,安徽,蚌埠
366239,用户38721,2020-04-26 20:09:29,中国广东江门,广东,江门
366240,用户38722,2020-04-26 20:11:25,中国广东中山,广东,中山
366241,用户38723,2020-04-26 20:20:54,中国广东汕头,广东,汕头
366242,用户38723,2020-05-01 08:40:35,中国广东梅州,广东,梅州
366244,用户38723,2020-05-01 14:13:09,中国广东,广东,
366248,用户38724,2020-04-26 20:41:24,中国江苏南京,江苏,南京
366257,用户38726,2020-04-26 21:02:22,中国安徽蚌埠,安徽,蚌埠
366271,用户38726,2020-05-15 16:24:14,中国安徽宣城,安徽,宣城
366291,用户38727,2020-04-26 21:01:16,中国重庆,重庆,
366296,用户38728,2020-04-26 21:09:02,中国广东广州,广东,广州
366298,用户38729,2020-04-26 21:10:56,中国湖北孝感,湖北,孝感
366300,用户38730,2020-04-26 21:13:19,中国湖南,湖南,
366302,用户38731,2020-04-26 21:19:45,中国山西太原,山西,太原
366303,用户38732,2020-04-26 21:20:19,中国山东,山东,
366304,用户38732,2020-05-27 20:54:22,中国山东菏泽,山东,菏泽
366307,用户38733,2020-04-26 21:23:17,中国北京,北京,
366316,用户38734,2020-04-26 21:25:35,中国宁夏银川,宁夏,银川
366319,用户38735,2020-04-26 21:45:37,中国广东广州,广东,广州
366320,用户38736,2020-04-26 21:45:54,中国重庆,重庆,
366324,用户38737,2020-04-27 03:44:10,中国广东东莞,广东,东莞
366377,用户38737,2020-05-24 15:35:24,中国广东,广东,
366380,用户38738,2020-04-26 21:57:52,中国湖北潜江,湖北,潜江
366386,用户38739,2020-04-26 21:57:55,中国山东淄博,山东,淄博
366392,用户38740,2020-04-26 22:10:16,中国广东,广东,
366393,用户38741,2020-04-28 13:06:16,中国甘肃,甘肃,
366394,用户38741,2020-04-29 21:39:05,中国甘肃天水,甘肃,天水
366400,用户38742,2020-04-26 22:45:19,中国福建南平,福建,南平
366405,用户38743,2020-04-26 22:53:35,中国广西,广西,
366406,用户38744,2020-04-27 00:07:13,中国贵州六盘水,贵州,六盘水
366407,用户38745,2020-04-27 02:45:13,中国陕西榆林,陕西,榆林
366408,用户38745,2020-04-28 22:29:49,中国陕西,陕西,
366410,用户38745,2020-05-18 09:09:42,中国陕西西安,陕西,西安
366418,用户38746,2020-04-27 04:34:29,中国重庆,重庆,
366419,用户38747,2020-04-27 08:44:00,中国河南郑州,河南,郑州
366423,用户38748,2020-04-27 08:48:23,中国,,
366424,用户38749,2020-04-27 09:41:11,中国安徽合肥,安徽,合肥
366427,用户38749,2020-04-29 07:21:31,中国安徽宣城,安徽,宣城
366432,用户38749,2020-05-01 17:32:53,中国安徽,安徽,
366463,用户38750,2020-04-27 09:40:33,中国河北石家庄,河北,石家庄
366466,用户38751,2020-04-27 09:50:30,中国安徽宿州,安徽,宿州
366468,用户38751,2020-04-30 23:18:38,中国,,
366489,用户38752,2020-04-27 09:51:58,中国安徽,安徽,
366518,用户38753,2020-04-27 09:57:09,中国,,
366520,用户38754,2020-04-27 10:01:48,中国福建宁德,福建,宁德
366521,用户38755,2020-04-27 11:39:14,中国,,
366524,用户38755,2020-06-07 19:15:47,中国山东聊城,山东,聊城
366526,用户38756,2020-04-27 10:14:43,中国黑龙江鹤岗,黑龙江,鹤岗
366532,用户38757,2020-04-27 10:25:42,中国贵州黔西南布依族苗族自治州,贵州,黔西南布依族苗族自治州
366536,用户38758,2020-04-27 10:45:46,中国山东,山东,
366537,用户38759,2020-04-27 10:52:34,中国浙江舟山,浙江,舟山
366538,用户38760,2020-04-27 10:57:48,中国四川广元,四川,广元
366539,用户38760,2020-04-27 14:34:44,中国四川成都,四川,成都
366541,用户38761,2020-04-27 10:58:18,中国广东汕头,广东,汕头
366542,用户38762,2020-04-27 10:59:58,中国上海,上海,
366543,用户38763,2020-04-27 11:20:32,中国重庆,重庆,
366548,用户38764,2020-04-27 11:38:12,中国安徽合肥,安徽,合肥
366549,用户38765,2020-04-27 11:46:41,中国河北秦皇岛,河北,秦皇岛
366550,用户38766,2020-04-27 11:52:47,中国浙江,浙江,
366551,用户38767,2020-04-27 12:02:45,中国江苏南京,江苏,南京
366553,用户38768,2020-04-27 12:06:02,中国四川,四川,
366554,用户38768,2020-04-27 15:02:36,中国四川成都,四川,成都
366555,用户38769,2020-04-27 12:36:12,中国安徽合肥,安徽,合肥
366556,用户38769,2020-04-27 22:03:01,中国,,
366557,用户38769,2020-05-02 16:34:41,中国安徽淮南,安徽,淮南
366558,用户38769,2020-05-03 17:17:35,中国安徽,安徽,
366562,用户38769,2020-06-06 14:26:11,中国安徽亳州,安徽,亳州
366563,用户38770,2020-04-27 12:45:48,中国山东,山东,
366564,用户38771,2020-04-27 12:50:07,中国安徽,安徽,
366568,用户38772,2020-04-27 13:08:00,中国湖南郴州,湖南,郴州
366571,用户38772,2020-04-29 16:40:32,中国湖南,湖南,
366573,用户38773,2020-04-27 13:27:22,中国贵州毕节,贵州,毕节
366577,用户38774,2020-04-27 13:32:12,中国河北邯郸,河北,邯郸
366580,用户38775,2020-04-27 13:43:47,中国河北,河北,
366582,用户38776,2020-04-28 12:50:56,中国四川,四川,
366584,用户38777,2020-04-27 13:59:57,中国河北保定,河北,保定
366586,用户38778,2020-04-27 14:00:45,中国山西太原,山西,太原
366587,用户38779,2020-04-27 14:15:25,中国重庆,重庆,
366597,用户38780,2020-04-27 14:15:49,中国广东梅州,广东,梅州
366603,用户38781,2020-04-27 14:24:59,中国福建宁德,福建,宁德
366606,用户38782,2020-04-27 14:25:30,中国重庆,重庆,
366614,用户38783,2020-04-27 14:28:46,中国江苏淮安,江苏,淮安
366618,用户38784,2020-04-27 14:37:42,中国山东烟台,山东,烟台
366619,用户38784,2020-05-02 17:14:06,中国山东,山东,
366632,用户38785,2020-04-27 14:58:50,中国北京,北京,
366633,用户38786,2020-04-27 15:43:45,中国湖南,湖南,
366636,用户38787,2020-04-27 15:45:02,中国山东济南,山东,济南
366638,用户38788,2020-04-27 15:53:42,中国山东济宁,山东,济宁
366639,用户38789,2020-04-27 15:57:08,中国辽宁沈阳,辽宁,沈阳
366640,用户38790,2020-04-27 16:04:46,中国广东潮州,广东,潮州
366644,用户38791,2020-04-27 16:17:20,中国河南许昌,河南,许昌
366649,用户38792,2020-04-27 16:23:41,中国山东烟台,山东,烟台
366651,用户38793,2020-04-27 16:27:30,中国福建,福建,
366652,用户38793,2020-05-02 15:56:57,中国福建福州,福建,福州
366655,用户38794,2020-04-27 16:50:41,中国宁夏吴忠,宁夏,吴忠
366656,用户38795,2020-04-27 16:52:59,中国江西抚州,江西,抚州
366657,用户38796,2020-04-27 16:59:03,中国江苏淮安,江苏,淮安
366659,用户38797,2020-04-27 17:27:32,中国,,
366666,用户38797,2020-04-30 17:46:25,中国湖北荆州,湖北,荆州
366669,用户38798,2020-04-27 17:34:57,中国山东济南,山东,济南
366673,用户38799,2020-04-27 17:46:04,中国山东济宁,山东,济宁
366675,用户38800,2020-04-27 17:48:58,中国江西抚州,江西,抚州
366677,用户38801,2020-04-27 18:01:56,中国,,
366678,用户38802,2020-04-27 18:20:04,中国山西晋中,山西,晋中
366679,用户38803,2020-04-27 19:07:07,中国山东日照,山东,日照
366680,用户38804,2020-04-27 19:17:49,中国广东佛山,广东,佛山
366682,用户38805,2020-04-27 19:23:42,中国广东湛江,广东,湛江
366684,用户38806,2020-04-27 19:32:10,中国山东青岛,山东,青岛
366685,用户38807,2020-04-27 19:40:10,中国广东汕头,广东,汕头
366686,用户38808,2020-04-27 19:40:34,中国山东济宁,山东,济宁
366687,用户38808,2020-04-29 01:05:25,中国山东,山东,
366695,用户38809,2020-04-27 19:40:48,中国山东烟台,山东,烟台
366696,用户38810,2020-04-27 20:24:05,中国广东,广东,
366698,用户38810,2020-05-08 08:49:58,中国广东湛江,广东,湛江
366701,用户38811,2020-04-27 20:24:17,中国山东威海,山东,威海
366702,用户38812,2020-04-27 20:24:41,中国重庆,重庆,
366704,用户38813,2020-04-27 20:38:30,中国,,
366705,用户38814,2020-04-27 20:38:52,中国广西梧州,广西,梧州
366706,用户38815,2020-04-27 20:53:16,中国山东淄博,山东,淄博
366718,用户38816,2020-04-27 20:59:38,中国广西,广西,
366721,用户38817,2020-04-27 21:11:10,中国浙江台州,浙江,台州
366722,用户38818,2020-04-27 21:17:35,中国四川巴中,四川,巴中
366726,用户38818,2020-05-06 21:55:30,中国四川,四川,
366727,用户38819,2020-04-27 21:34:10,中国河南濮阳,河南,濮阳
366728,用户38820,2020-04-27 21:34:12,中国河南郑州,河南,郑州
366729,用户38821,2020-04-27 21:50:54,中国广东潮州,广东,潮州
366730,用户38822,2020-04-27 22:00:49,中国山东,山东,
366731,用户38823,2020-04-27 22:07:24,中国广东深圳,广东,深圳
366734,用户38824,2020-04-27 22:09:49,中国安徽合肥,安徽,合肥
366736,用户38824,2020-04-29 16:57:08,中国安徽,安徽,
366743,用户38825,2020-04-27 22:47:55,中国四川广元,四川,广元
366744,用户38826,2020-04-27 22:54:57,中国广东潮州,广东,潮州
366745,用户38827,2020-04-27 23:35:26,中国上海,上海,
366749,用户38828,2020-04-28 00:10:08,中国河北沧州,河北,沧州
366752,用户38829,2020-04-28 01:55:45,中国浙江台州,浙江,台州
366754,用户38829,2020-05-07 18:35:45,中国浙江杭州,浙江,杭州
366756,用户38830,2020-04-28 04:34:34,中国广东潮州,广东,潮州
366759,用户38831,2020-04-28 08:24:44,中国海南海口,海南,海口
366762,用户38832,2020-04-28 08:37:31,中国湖北咸宁,湖北,咸宁
366763,用户38833,2020-04-28 08:41:09,中国重庆,重庆,
366764,用户38834,2020-04-28 09:06:31,中国广东潮州,广东,潮州
366765,用户38835,2020-04-28 09:23:22,中国,,
366767,用户38836,2020-04-28 09:27:33,中国辽宁大连,辽宁,大连
366774,用户38837,2020-04-28 09:53:37,中国河南郑州,河南,郑州
366775,用户38838,2020-04-28 10:12:41,中国北京,北京,
366777,用户38839,2020-04-28 10:28:53,中国宁夏,宁夏,
366778,用户38840,2020-04-28 10:40:06,中国浙江杭州,浙江,杭州
366782,用户38840,2020-05-01 15:26:30,中国浙江,浙江,
366785,用户38841,2020-04-28 10:43:14,中国黑龙江,黑龙江,
366786,用户38842,2020-04-28 10:45:19,中国云南昆明,云南,昆明
366791,用户38843,2020-04-28 11:02:50,中国江西南昌,江西,南昌
366795,用户38844,2020-04-28 11:05:44,中国北京,北京,
366799,用户38845,2020-04-28 11:15:09,中国北京,北京,
366800,用户38846,2020-04-28 11:15:35,中国安徽宿州,安徽,宿州
366801,用户38847,2020-04-28 11:21:22,中国山东威海,山东,威海
366804,用户38848,2020-04-28 11:28:45,中国北京,北京,
366805,用户38849,2020-04-28 11:29:05,中国广东深圳,广东,深圳
366806,用户38850,2020-04-28 11:38:00,中国广东汕头,广东,汕头
366807,用户38851,2020-04-28 11:45:13,中国陕西西安,陕西,西安
366808,用户38852,2020-04-28 11:45:43,中国上海,上海,
366809,用户38853,2020-04-28 12:26:03,中国河北秦皇岛,河北,秦皇岛
366811,用户38854,2020-04-28 12:55:28,中国重庆,重庆,
366812,用户38855,2020-04-28 13:11:32,中国广东广州,广东,广州
366813,用户38856,2020-04-28 13:13:23,中国广西桂林,广西,桂林
366815,用户38857,2020-04-28 13:37:20,中国湖南,湖南,
366816,用户38858,2020-04-28 13:56:59,中国广西南宁,广西,南宁
366817,用户38859,2020-04-28 14:02:00,中国广东广州,广东,广州
366818,用户38860,2020-04-28 14:14:58,中国山东济南,山东,济南
366821,用户38861,2020-04-28 14:17:46,中国浙江宁波,浙江,宁波
366824,用户38862,2020-04-28 14:33:05,中国贵州,贵州,
366825,用户38863,2020-04-28 14:33:31,中国江西上饶,江西,上饶
366839,用户38864,2020-04-28 14:35:58,中国贵州,贵州,
366840,用户38864,2020-04-29 21:53:07,中国贵州贵阳,贵州,贵阳
366842,用户38865,2020-04-28 14:43:37,中国湖北随州,湖北,随州
366843,用户38866,2020-04-28 14:55:00,中国福建宁德,福建,宁德
366872,用户38867,2020-04-28 14:55:06,中国北京,北京,
366875,用户38868,2020-04-28 15:12:22,中国四川南充,四川,南充
366877,用户38869,2020-04-28 15:13:10,中国河北衡水,河北,衡水
366878,用户38870,2020-04-28 15:13:15,中国广西北海,广西,北海
366879,用户38871,2020-04-28 15:44:24,中国四川成都,四川,成都
366880,用户38872,2020-04-28 16:04:34,中国重庆,重庆,
366882,用户38873,2020-04-28 16:07:19,中国安徽合肥,安徽,合肥
366884,用户38874,2020-04-28 16:16:29,中国甘肃白银,甘肃,白银
366885,用户38875,2020-04-28 16:35:13,中国甘肃天水,甘肃,天水
366887,用户38876,2020-04-28 16:39:45,中国山西阳泉,山西,阳泉
366931,用户38877,2020-04-28 16:43:06,中国广西百色,广西,百色
366932,用户38878,2020-04-28 16:57:40,中国河南濮阳,河南,濮阳
366933,用户38878,2020-05-04 10:17:21,中国河南洛阳,河南,洛阳
366942,用户38879,2020-04-28 16:59:41,中国江西南昌,江西,南昌
366943,用户38880,2020-04-28 17:12:16,中国广东韶关,广东,韶关
366960,用户38881,2020-04-28 17:22:33,中国广东河源,广东,河源
366971,用户38881,2020-05-01 19:32:54,中国广东汕头,广东,汕头
366987,用户38882,2020-04-28 18:02:53,中国广东佛山,广东,佛山
366988,用户38883,2020-04-28 18:03:24,中国广东中山,广东,中山
366994,用户38884,2020-04-28 18:11:43,中国内蒙古巴彦淖尔,内蒙古,巴彦淖尔
366996,用户38885,2020-04-28 18:45:12,中国重庆,重庆,
367004,用户38886,2020-04-28 19:02:34,中国辽宁抚顺,辽宁,抚顺
367008,用户38887,2020-04-28 19:10:38,中国河南洛阳,河南,洛阳
367009,用户38888,2020-04-28 19:25:35,中国湖北黄冈,湖北,黄冈
367010,用户38889,2020-04-28 19:38:20,中国山西太原,山西,太原
367011,用户38890,2020-04-28 20:04:37,中国广东惠州,广东,惠州
367012,用户38891,2020-04-28 20:07:15,中国广东深圳,广东,深圳
367024,用户38892,2020-04-28 20:33:50,中国山东莱芜,山东,莱芜
367025,用户38893,2020-04-28 21:02:49,中国山东聊城,山东,聊城
367028,用户38894,2020-04-28 21:20:44,中国广东云浮,广东,云浮
367029,用户38895,2020-04-28 21:27:18,中国贵州铜仁,贵州,铜仁
367035,用户38896,2020-04-28 21:39:36,中国山东济宁,山东,济宁
367042,用户38897,2020-04-28 21:40:27,中国山东济南,山东,济南
367044,用户38897,2020-04-30 14:35:58,中国山东,山东,
367048,用户38898,2020-04-28 21:41:56,中国河北石家庄,河北,石家庄
367051,用户38899,2020-04-28 21:42:21,中国贵州,贵州,
367060,用户38899,2020-05-07 14:58:33,中国贵州黔东南苗族侗族自治州,贵州,黔东南苗族侗族自治州
367064,用户38899,2020-06-15 20:14:41,中国贵州贵阳,贵州,贵阳
367065,用户38900,2020-04-28 22:15:30,中国贵州遵义,贵州,遵义
367082,用户38902,2020-04-28 22:39:06,中国河南周口,河南,周口
367084,用户38903,2020-04-28 22:54:23,中国广东珠海,广东,珠海
367090,用户38904,2020-04-28 23:31:26,中国黑龙江大庆,黑龙江,大庆
367096,用户38906,2020-04-28 23:50:56,中国广东,广东,
367098,用户38907,2020-04-29 06:16:05,中国广东佛山,广东,佛山
367099,用户38908,2020-04-29 07:59:21,中国湖北,湖北,
367101,用户38909,2020-04-29 09:13:38,中国山东青岛,山东,青岛
367104,用户38909,2020-05-16 20:47:40,中国山东,山东,
367111,用户38910,2020-05-07 10:27:58,中国湖南湘潭,湖南,湘潭
367120,用户38911,2020-05-07 10:31:37,中国广东东莞,广东,东莞
367121,用户38911,2020-05-25 20:55:33,中国湖南湘潭,湖南,湘潭
367123,用户38912,2020-05-07 11:20:44,中国河北,河北,
367125,用户38913,2020-05-07 10:19:29,中国四川南充,四川,南充
367129,用户38913,2020-05-31 15:58:37,中国湖南湘潭,湖南,湘潭
367140,用户38914,2020-05-07 10:19:13,中国湖南湘潭,湖南,湘潭
367150,用户38914,2020-06-01 14:28:03,中国湖南,湖南,
367151,用户38915,2020-05-07 10:17:08,中国广西柳州,广西,柳州
367152,用户38915,2020-05-16 17:05:40,中国广西南宁,广西,南宁
367154,用户38916,2020-05-07 10:19:27,中国湖南长沙,湖南,长沙
367161,用户38916,2020-05-13 16:57:03,中国湖南湘潭,湖南,湘潭
367173,用户38917,2020-05-12 10:54:20,中国湖南株洲,湖南,株洲
367175,用户38918,2020-05-07 10:23:34,中国江西九江,江西,九江
367182,用户38918,2020-05-12 13:32:36,中国湖南湘潭,湖南,湘潭
367232,用户38919,2020-05-07 10:30:45,中国湖南湘潭,湖南,湘潭
367234,用户38920,2020-05-07 10:51:51,中国重庆,重庆,
367238,用户38920,2020-05-13 20:52:30,中国湖南,湖南,
367240,用户38921,2020-05-07 11:04:20,中国湖南郴州,湖南,郴州
367241,用户38922,2020-05-07 12:36:57,中国湖南益阳,湖南,益阳
367249,用户38922,2020-05-15 22:58:13,中国湖南,湖南,
367266,用户38923,2020-05-07 10:20:18,中国湖南郴州,湖南,郴州
367272,用户38924,2020-05-07 11:07:10,中国湖南,湖南,
367273,用户38924,2020-05-29 12:10:04,中国湖南湘潭,湖南,湘潭
367281,用户38925,2020-05-07 10:55:18,中国山东,山东,
367283,用户38925,2020-05-08 23:00:25,中国山东潍坊,山东,潍坊
367290,用户38926,2020-05-07 21:09:44,中国湖南,湖南,
367292,用户38927,2020-05-07 22:10:20,中国湖南衡阳,湖南,衡阳
367307,用户38928,2020-05-07 21:02:07,中国重庆,重庆,
367322,用户38929,2020-05-07 12:27:00,中国湖南,湖南,
367327,用户38930,2020-05-07 19:07:58,中国湖南益阳,湖南,益阳
